,trans_date,data
14df23d5c670,2/17/2017,3645.758639
14df23d5c670,2/18/2017,4090.152291
14df23d5c670,2/19/2017,3481.545582
14df23d5c670,2/20/2017,1933.967858
14df23d5c670,2/21/2017,3077.155347
14df23d5c670,2/22/2017,2508.933753
14df23d5c670,2/23/2017,4023.671953
14df23d5c670,2/24/2017,3810.06966
14df23d5c670,2/25/2017,4299.003608
14df23d5c670,2/26/2017,2799.078452
14df23d5c670,2/27/2017,2026.074757
14df23d5c670,2/28/2017,3471.574658
14df23d5c670,3/1/2017,2419.844231
14df23d5c670,3/2/2017,3896.036627
14df23d5c670,3/3/2017,3557.699217
14df23d5c670,3/4/2017,4579.515356
14df23d5c670,3/5/2017,3104.293307
14df23d5c670,3/6/2017,2011.700517
14df23d5c670,3/7/2017,3378.704155
14df23d5c670,3/8/2017,2835.507969
14df23d5c670,3/9/2017,4118.23768
14df23d5c670,3/10/2017,4081.333205
14df23d5c670,3/11/2017,4158.559287
14df23d5c670,3/12/2017,3142.466149
14df23d5c670,3/13/2017,3541.070324
14df23d5c670,3/14/2017,3460.13875
14df23d5c670,3/15/2017,2755.6309
14df23d5c670,3/16/2017,4496.56019
14df23d5c670,3/17/2017,4339.507631
14df23d5c670,3/18/2017,4676.001293
14df23d5c670,3/19/2017,3605.550225
14df23d5c670,3/20/2017,2319.459702
14df23d5c670,3/21/2017,3586.545079
14df23d5c670,3/22/2017,2674.939437
14df23d5c670,3/23/2017,4536.494397
14df23d5c670,3/24/2017,3734.7629
14df23d5c670,3/25/2017,4403.669398
14df23d5c670,3/26/2017,3446.675677
14df23d5c670,3/27/2017,1882.66441
14df23d5c670,3/28/2017,3924.479263
14df23d5c670,3/29/2017,2594.747891
14df23d5c670,3/30/2017,4231.337892
14df23d5c670,3/31/2017,3440.158388
14df23d5c670,4/1/2017,4236.096298
14df23d5c670,4/2/2017,3084.912059
14df23d5c670,4/3/2017,2752.347857
14df23d5c670,4/4/2017,3623.533443
14df23d5c670,4/5/2017,2460.122664
14df23d5c670,4/6/2017,3872.885583
14df23d5c670,4/7/2017,3490.382088
14df23d5c670,4/8/2017,4323.065567
14df23d5c670,4/9/2017,3373.993347
14df23d5c670,4/10/2017,2210.971986
14df23d5c670,4/11/2017,3904.324005
14df23d5c670,4/12/2017,2899.430984
14df23d5c670,4/13/2017,4410.285811
14df23d5c670,4/14/2017,3702.703385
14df23d5c670,4/15/2017,3223.899565
14df23d5c670,4/16/2017,1971.307778
14df23d5c670,4/17/2017,1913.376129
14df23d5c670,4/18/2017,3611.481846
14df23d5c670,4/19/2017,3168.989015
14df23d5c670,4/20/2017,3909.047252
14df23d5c670,4/21/2017,3747.20879
14df23d5c670,4/22/2017,3987.052862
14df23d5c670,4/23/2017,3106.86147
14df23d5c670,4/24/2017,2069.39096
14df23d5c670,4/25/2017,3777.355047
14df23d5c670,4/26/2017,2692.071265
14df23d5c670,4/27/2017,4627.776534
14df23d5c670,4/28/2017,3778.310022
14df23d5c670,4/29/2017,3802.252781
14df23d5c670,4/30/2017,3079.951605
14df23d5c670,5/1/2017,1973.089104
14df23d5c670,5/2/2017,3845.164815
14df23d5c670,5/3/2017,2580.261295
14df23d5c670,5/4/2017,3937.347489
14df23d5c670,5/5/2017,3896.027224
14df23d5c670,5/6/2017,3765.702726
14df23d5c670,5/7/2017,2917.60614
14df23d5c670,5/8/2017,1988.398982
14df23d5c670,5/9/2017,3928.681
14df23d5c670,5/10/2017,2915.519673
14df23d5c670,5/11/2017,4007.605036
14df23d5c670,5/12/2017,3984.957776
14df23d5c670,5/13/2017,3501.909551
14df23d5c670,5/14/2017,3221.850203
14df23d5c670,5/15/2017,1867.191683
14df23d5c670,5/16/2017,3945.375697
14df23d5c670,5/17/2017,2755.421548
14df23d5c670,5/18/2017,3927.455518
14df23d5c670,5/19/2017,3710.705302
14df23d5c670,5/20/2017,3712.88805
14df23d5c670,5/21/2017,3171.387263
14df23d5c670,5/22/2017,1687.741798
14df23d5c670,5/23/2017,3819.159646
14df23d5c670,5/24/2017,2827.818487
14df23d5c670,5/25/2017,4537.827638
14df23d5c670,5/26/2017,3481.061292
14df23d5c670,5/27/2017,3280.543302
14df23d5c670,5/28/2017,2624.410958
14df23d5c670,5/29/2017,2514.243702
14df23d5c670,5/30/2017,3096.84725
14df23d5c670,5/31/2017,4236.08768
14df23d5c670,6/1/2017,4331.203437
14df23d5c670,6/2/2017,3409.663592
14df23d5c670,6/3/2017,4049.840824
14df23d5c670,6/4/2017,3558.734821
14df23d5c670,6/5/2017,2038.604691
14df23d5c670,6/6/2017,3632.569729
14df23d5c670,6/7/2017,3177.272495
14df23d5c670,6/8/2017,3794.043732
14df23d5c670,6/9/2017,3975.584629
14df23d5c670,6/10/2017,3160.008716
14df23d5c670,6/11/2017,3154.647415
14df23d5c670,6/12/2017,2706.155243
14df23d5c670,6/13/2017,3713.978894
14df23d5c670,6/14/2017,2759.282452
14df23d5c670,6/15/2017,4101.155193
14df23d5c670,6/16/2017,3462.673786
14df23d5c670,6/17/2017,3217.162756
14df23d5c670,6/18/2017,3028.522572
14df23d5c670,6/19/2017,2027.001948
14df23d5c670,6/20/2017,3515.662134
14df23d5c670,6/21/2017,2749.483695
14df23d5c670,6/22/2017,3887.582745
14df23d5c670,6/23/2017,3602.125614
14df23d5c670,6/24/2017,3153.473098
14df23d5c670,6/25/2017,2946.524298
14df23d5c670,6/26/2017,2300.324566
14df23d5c670,6/27/2017,3923.655847
14df23d5c670,6/28/2017,2965.318695
14df23d5c670,6/29/2017,3981.572351
14df23d5c670,6/30/2017,3136.488493
14df23d5c670,7/1/2017,2679.984389
14df23d5c670,7/2/2017,2553.879778
14df23d5c670,7/3/2017,2334.595003
14df23d5c670,7/4/2017,2447.875806
14df23d5c670,7/5/2017,2165.073587
14df23d5c670,7/6/2017,3790.274168
14df23d5c670,7/7/2017,3357.577801
14df23d5c670,7/8/2017,3679.718399
14df23d5c670,7/9/2017,2888.151933
14df23d5c670,7/10/2017,1859.876234
14df23d5c670,7/11/2017,3856.310255
14df23d5c670,7/12/2017,2519.331168
14df23d5c670,7/13/2017,3493.271452
14df23d5c670,7/14/2017,3260.39025
14df23d5c670,7/15/2017,3370.113721
14df23d5c670,7/16/2017,2515.914862
14df23d5c670,7/17/2017,2034.896991
14df23d5c670,7/18/2017,3819.613796
14df23d5c670,7/19/2017,2806.430868
14df23d5c670,7/20/2017,4003.342475
14df23d5c670,7/21/2017,3419.726857
14df23d5c670,7/22/2017,3347.298424
14df23d5c670,7/23/2017,2860.057405
14df23d5c670,7/24/2017,1802.991988
14df23d5c670,7/25/2017,3616.241476
14df23d5c670,7/26/2017,2589.072648
14df23d5c670,7/27/2017,4122.147597
14df23d5c670,7/28/2017,3203.970036
14df23d5c670,7/29/2017,4115.34549
14df23d5c670,7/30/2017,3277.265031
14df23d5c670,7/31/2017,1784.040201
14df23d5c670,8/1/2017,3642.288681
14df23d5c670,8/2/2017,2363.29914
14df23d5c670,8/3/2017,3858.484092
14df23d5c670,8/4/2017,3454.523284
14df23d5c670,8/5/2017,3080.164774
14df23d5c670,8/6/2017,3037.283375
14df23d5c670,8/7/2017,2169.448158
14df23d5c670,8/8/2017,3610.648706
14df23d5c670,8/9/2017,2842.309236
14df23d5c670,8/10/2017,4230.9546
14df23d5c670,8/11/2017,4046.549822
14df23d5c670,8/12/2017,3635.052934
14df23d5c670,8/13/2017,2979.290723
14df23d5c670,8/14/2017,2359.862508
14df23d5c670,8/15/2017,3562.62983
14df23d5c670,8/16/2017,2848.772322
14df23d5c670,8/17/2017,3832.727809
14df23d5c670,8/18/2017,3572.500847
14df23d5c670,8/19/2017,3410.29393
14df23d5c670,8/20/2017,3088.084907
14df23d5c670,8/21/2017,2053.65599
14df23d5c670,8/22/2017,3114.172602
14df23d5c670,8/23/2017,2376.932571
14df23d5c670,8/24/2017,3468.033418
14df23d5c670,8/25/2017,3656.122344
14df23d5c670,8/26/2017,4127.733024
14df23d5c670,8/27/2017,3118.146056
14df23d5c670,8/28/2017,1765.095274
14df23d5c670,8/29/2017,3304.04664
14df23d5c670,8/30/2017,2651.370845
14df23d5c670,8/31/2017,4108.381593
14df23d5c670,9/1/2017,3836.456601
14df23d5c670,9/2/2017,3807.416338
14df23d5c670,9/3/2017,3349.036741
14df23d5c670,9/4/2017,2631.904105
14df23d5c670,9/5/2017,2924.057672
14df23d5c670,9/6/2017,2683.373903
14df23d5c670,9/7/2017,4012.712913
14df23d5c670,9/8/2017,3022.501975
14df23d5c670,9/9/2017,3982.537602
14df23d5c670,9/10/2017,4165.179024
14df23d5c670,9/11/2017,1874.191436
14df23d5c670,9/12/2017,3492.092927
14df23d5c670,9/13/2017,2443.246767
14df23d5c670,9/14/2017,3890.359573
14df23d5c670,9/15/2017,3399.154622
14df23d5c670,9/16/2017,4365.060801
14df23d5c670,9/17/2017,4002.701275
14df23d5c670,9/18/2017,2480.158034
14df23d5c670,9/19/2017,3088.733512
14df23d5c670,9/20/2017,2214.092913
14df23d5c670,9/21/2017,4017.301357
14df23d5c670,9/22/2017,3382.73776
14df23d5c670,9/23/2017,4166.306756
14df23d5c670,9/24/2017,3864.926082
14df23d5c670,9/25/2017,2132.958602
14df23d5c670,9/26/2017,3326.470909
14df23d5c670,9/27/2017,2662.806866
14df23d5c670,9/28/2017,3671.969829
14df23d5c670,9/29/2017,3368.530948
14df23d5c670,9/30/2017,3973.216749
14df23d5c670,10/1/2017,3947.264592
14df23d5c670,10/2/2017,1710.88069
14df23d5c670,10/3/2017,3467.294957
14df23d5c670,10/4/2017,2271.873554
14df23d5c670,10/5/2017,3872.796035
14df23d5c670,10/6/2017,3770.73227
14df23d5c670,10/7/2017,4079.801879
14df23d5c670,10/8/2017,3914.016477
14df23d5c670,10/9/2017,2226.843421
14df23d5c670,10/10/2017,2751.190759
14df23d5c670,10/11/2017,2668.824387
14df23d5c670,10/12/2017,3845.179074
14df23d5c670,10/13/2017,3962.627886
14df23d5c670,10/14/2017,4103.962919
14df23d5c670,10/15/2017,3592.78938
14df23d5c670,10/16/2017,2231.131329
14df23d5c670,10/17/2017,3252.953548
14df23d5c670,10/18/2017,2513.200234
14df23d5c670,10/19/2017,3721.576182
14df23d5c670,10/20/2017,3474.610056
14df23d5c670,10/21/2017,4209.07131
14df23d5c670,10/22/2017,3867.953807
14df23d5c670,10/23/2017,1961.058608
14df23d5c670,10/24/2017,3053.266653
14df23d5c670,10/25/2017,2694.737805
14df23d5c670,10/26/2017,3472.550024
14df23d5c670,10/27/2017,3616.290464
14df23d5c670,10/28/2017,4121.623027
14df23d5c670,10/29/2017,3762.335213
14df23d5c670,10/30/2017,1721.407934
14df23d5c670,10/31/2017,3069.502962
14df23d5c670,11/1/2017,2455.157873
14df23d5c670,11/2/2017,3435.917234
14df23d5c670,11/3/2017,3433.886513
14df23d5c670,11/4/2017,4748.138668
14df23d5c670,11/5/2017,3826.21181
14df23d5c670,11/6/2017,1717.383897
14df23d5c670,11/7/2017,3052.594033
14df23d5c670,11/8/2017,2199.521985
14df23d5c670,11/9/2017,3910.495021
14df23d5c670,11/10/2017,3596.045225
14df23d5c670,11/11/2017,4381.140102
14df23d5c670,11/12/2017,3790.053467
14df23d5c670,11/13/2017,1770.025998
14df23d5c670,11/14/2017,3475.760336
14df23d5c670,11/15/2017,2364.777711
14df23d5c670,11/16/2017,3554.834714
14df23d5c670,11/17/2017,3765.869251
14df23d5c670,11/18/2017,3914.126104
14df23d5c670,11/19/2017,3601.718227
14df23d5c670,11/20/2017,2147.991262
14df23d5c670,11/21/2017,3448.257782
14df23d5c670,11/22/2017,2969.239872
14df23d5c670,11/23/2017,392.1378235
14df23d5c670,11/24/2017,3211.447892
14df23d5c670,11/25/2017,3646.027161
14df23d5c670,11/26/2017,2979.73517
14df23d5c670,11/27/2017,1947.860839
14df23d5c670,11/28/2017,3230.498187
14df23d5c670,11/29/2017,2274.576863
14df23d5c670,11/30/2017,3537.866725
14df23d5c670,12/1/2017,3712.334485
14df23d5c670,12/2/2017,4537.423664
14df23d5c670,12/3/2017,3670.247128
14df23d5c670,12/4/2017,1827.005902
14df23d5c670,12/5/2017,2807.941889
14df23d5c670,12/6/2017,2036.350525
14df23d5c670,12/7/2017,3384.325504
14df23d5c670,12/8/2017,3115.383749
14df23d5c670,12/9/2017,3596.766678
14df23d5c670,12/10/2017,3871.89071
14df23d5c670,12/11/2017,1805.208239
14df23d5c670,12/12/2017,3211.146962
14df23d5c670,12/13/2017,2278.412042
14df23d5c670,12/14/2017,3733.250173
14df23d5c670,12/15/2017,3433.384265
14df23d5c670,12/16/2017,3800.196962
14df23d5c670,12/17/2017,3838.47821
14df23d5c670,12/18/2017,2490.602761
14df23d5c670,12/19/2017,3707.17839
14df23d5c670,12/20/2017,2936.135638
14df23d5c670,12/21/2017,3803.696299
14df23d5c670,12/22/2017,3483.053656
14df23d5c670,12/23/2017,3338.284718
14df23d5c670,12/24/2017,1508.342594
14df23d5c670,12/25/2017,244.1548433
14df23d5c670,12/26/2017,3025.674229
14df23d5c670,12/27/2017,3132.970932
14df23d5c670,12/28/2017,3903.717744
14df23d5c670,12/29/2017,3497.400751
14df23d5c670,12/30/2017,3904.878752
14df23d5c670,12/31/2017,3318.868248
14df23d5c670,1/1/2018,2486.925827
14df23d5c670,1/2/2018,2897.774612
14df23d5c670,1/3/2018,2186.082526
14df23d5c670,1/4/2018,2877.310757
14df23d5c670,1/5/2018,3185.899606
14df23d5c670,1/6/2018,3744.774466
14df23d5c670,1/7/2018,3028.40077
14df23d5c670,1/8/2018,2186.203551
14df23d5c670,1/9/2018,2788.176116
14df23d5c670,1/10/2018,2010.22713
14df23d5c670,1/11/2018,3204.155691
14df23d5c670,1/12/2018,3060.680763
14df23d5c670,1/13/2018,4034.508849
14df23d5c670,1/14/2018,3790.793377
14df23d5c670,1/15/2018,2083.322352
14df23d5c670,1/16/2018,2461.231939
14df23d5c670,1/17/2018,1951.672987
14df23d5c670,1/18/2018,3123.367893
14df23d5c670,1/19/2018,3535.330605
14df23d5c670,1/20/2018,4152.37452
14df23d5c670,1/21/2018,3971.776947
14df23d5c670,1/22/2018,1586.180266
14df23d5c670,1/23/2018,2770.683579
14df23d5c670,1/24/2018,2556.200681
14df23d5c670,1/25/2018,3613.760936
14df23d5c670,1/26/2018,3385.273781
14df23d5c670,1/27/2018,3946.788008
14df23d5c670,1/28/2018,2924.279543
14df23d5c670,1/29/2018,1631.108214
14df23d5c670,1/30/2018,2772.163239
14df23d5c670,1/31/2018,2219.486441
14df23d5c670,2/1/2018,3103.244672
14df23d5c670,2/2/2018,3553.917902
14df23d5c670,2/3/2018,3858.271217
14df23d5c670,2/4/2018,4440.968595
14df23d5c670,2/5/2018,1441.949086
14df23d5c670,2/6/2018,145.6187237
14df23d5c670,2/7/2018,-56.1289829
14df23d5c670,2/8/2018,159.6921679
14df23d5c670,2/9/2018,110.1898686
14df23d5c670,2/10/2018,-217.6719635
14df23d5c670,2/11/2018,-54.72123454
14df23d5c670,2/12/2018,164.5794537
14df23d5c670,2/13/2018,168.8023732
14df23d5c670,2/14/2018,-91.21664526
14df23d5c670,2/15/2018,315.7817783
14df23d5c670,2/16/2018,262.9554785
14df23d5c670,2/17/2018,38.52469303
14df23d5c670,2/18/2018,-77.10162315
14df23d5c670,2/19/2018,-152.1770973
14df23d5c670,2/20/2018,-235.098296
14df23d5c670,2/21/2018,-91.31530367
14df23d5c670,2/22/2018,-37.20132707
14df23d5c670,2/23/2018,-23.35700705
14df23d5c670,2/24/2018,-176.4347358
14df23d5c670,2/25/2018,202.1534395
14df23d5c670,2/26/2018,74.52163633
14df23d5c670,2/27/2018,157.3820515
14df23d5c670,2/28/2018,-21.84440294
14df23d5c670,3/1/2018,35.16318134
14df23d5c670,3/2/2018,329.1662529
14df23d5c670,3/3/2018,-42.55696742
14df23d5c670,3/4/2018,-33.17750346
14df23d5c670,3/5/2018,39.30761061
14df23d5c670,3/6/2018,303.3381357
14df23d5c670,3/7/2018,135.4848788
14df23d5c670,3/8/2018,-143.4978014
14df23d5c670,3/9/2018,47.76821078
14df23d5c670,3/10/2018,-75.99430008
14df23d5c670,3/11/2018,-273.8235243
14df23d5c670,3/12/2018,-8.455416798
14df23d5c670,3/13/2018,330.1483828
14df23d5c670,3/14/2018,-6.826639858
14df23d5c670,3/15/2018,121.3451948
14df23d5c670,3/16/2018,-136.1921642
14df23d5c670,3/17/2018,30.2213741
14df23d5c670,3/18/2018,264.8850323
14df23d5c670,3/19/2018,259.4869357
14df23d5c670,3/20/2018,67.79495336
14df23d5c670,3/21/2018,-114.7212433
14df23d5c670,3/22/2018,84.55509634
14df23d5c670,3/23/2018,227.613266
14df23d5c670,3/24/2018,-188.3334594
14df23d5c670,3/25/2018,7.974733802
14df23d5c670,3/26/2018,-79.15504625
14df23d5c670,3/27/2018,138.9470543
14df23d5c670,3/28/2018,18.21922066
14df23d5c670,3/29/2018,174.1454178
14df23d5c670,3/30/2018,-13.84146659
14df23d5c670,3/31/2018,397.1935828
14df23d5c670,4/1/2018,100.5288269
14df23d5c670,4/2/2018,-36.50113734
14df23d5c670,4/3/2018,-321.945649
14df23d5c670,4/4/2018,-114.2631648
14df23d5c670,4/5/2018,-154.9967685
14df23d5c670,4/6/2018,-13.10461382
14df23d5c670,4/7/2018,0.410296667
14df23d5c670,4/8/2018,94.36243319
14df23d5c670,4/9/2018,67.26034705
14df23d5c670,4/10/2018,333.2271002
14df23d5c670,4/11/2018,391.2424856
14df23d5c670,4/12/2018,138.1233257
14df23d5c670,4/13/2018,286.1537501
14df23d5c670,4/14/2018,-307.8125554
14df23d5c670,4/15/2018,202.7026858
14df23d5c670,4/16/2018,117.6669908
14df23d5c670,4/17/2018,242.8192708
14df23d5c670,4/18/2018,-62.62664598
14df23d5c670,4/19/2018,112.6796823
14df23d5c670,4/20/2018,-194.9946641
14df23d5c670,4/21/2018,251.0364853
14df23d5c670,4/22/2018,-73.83517062
14df23d5c670,4/23/2018,300.9161645
14df23d5c670,4/24/2018,40.92370917
14df23d5c670,4/25/2018,82.30817165
14df23d5c670,4/26/2018,45.36022954
14df23d5c670,4/27/2018,25.8384558
14df23d5c670,4/28/2018,206.1552322
14df23d5c670,4/29/2018,-212.6973103
14df23d5c670,4/30/2018,-94.97451654
14df23d5c670,5/1/2018,-141.823566
14df23d5c670,5/2/2018,-121.8545807
14df23d5c670,5/3/2018,-338.385625
14df23d5c670,5/4/2018,-20.8591312
14df23d5c670,5/5/2018,-73.93187969
14df23d5c670,5/6/2018,-48.52230121
14df23d5c670,5/7/2018,153.3470854
14df23d5c670,5/8/2018,-14.0016567
14df23d5c670,5/9/2018,55.64221576
14df23d5c670,5/10/2018,-102.9871841
14df23d5c670,5/11/2018,2.559734342
14df23d5c670,5/12/2018,179.1024514
14df23d5c670,5/13/2018,116.1319333
14df23d5c670,5/14/2018,210.6135788
14df23d5c670,5/15/2018,114.2444012
14df23d5c670,5/16/2018,-69.70563274
14df23d5c670,5/17/2018,135.4972592
14df23d5c670,5/18/2018,212.0781675
14df23d5c670,5/19/2018,104.0960582
14df23d5c670,5/20/2018,12.17201016
14df23d5c670,5/21/2018,175.3848219
14df23d5c670,5/22/2018,154.2513835
14df23d5c670,5/23/2018,237.4482666
14df23d5c670,5/24/2018,229.5535788
14df23d5c670,5/25/2018,99.71834319
14df23d5c670,5/26/2018,188.4675513
14df23d5c670,5/27/2018,-92.22226888
14df23d5c670,5/28/2018,-101.6924067
14df23d5c670,5/29/2018,-25.69492326
14df23d5c670,5/30/2018,-50.74778504
14df23d5c670,5/31/2018,123.5300188
14df23d5c670,6/1/2018,228.4073659
14df23d5c670,6/2/2018,260.1320501
14df23d5c670,6/3/2018,217.2602083
14df23d5c670,6/4/2018,-154.3808347
14df23d5c670,6/5/2018,6.92221783
14df23d5c670,6/6/2018,-239.5017051
14df23d5c670,6/7/2018,-256.7344506
14df23d5c670,6/8/2018,165.0104357
14df23d5c670,6/9/2018,-56.34913909
14df23d5c670,6/10/2018,85.17177669
14df23d5c670,6/11/2018,262.9872677
14df23d5c670,6/12/2018,228.2604549
14df23d5c670,6/13/2018,302.0961099
14df23d5c670,6/14/2018,-125.6898146
14df23d5c670,6/15/2018,-18.31417193
14df23d5c670,6/16/2018,127.5400567
14df23d5c670,6/17/2018,-36.58960008
14df23d5c670,6/18/2018,154.3863836
14df23d5c670,6/19/2018,-336.0130561
14df23d5c670,6/20/2018,-120.1387679
14df23d5c670,6/21/2018,147.8297118
14df23d5c670,6/22/2018,150.3381047
14df23d5c670,6/23/2018,-17.69625886
14df23d5c670,6/24/2018,-58.54196021
14df23d5c670,6/25/2018,-210.2344555
14df23d5c670,6/26/2018,40.07727154
14df23d5c670,6/27/2018,-183.5052267
14df23d5c670,6/28/2018,-77.37566751
14df23d5c670,6/29/2018,53.61458157
14df23d5c670,6/30/2018,0.649535994
14df23d5c670,7/1/2018,119.006661
14df23d5c670,7/2/2018,-126.7017734
14df23d5c670,7/3/2018,204.5303029
14df23d5c670,7/4/2018,-94.20210827
14df23d5c670,7/5/2018,22.5315342
14df23d5c670,7/6/2018,35.30754083
14df23d5c670,7/7/2018,-219.5034455
14df23d5c670,7/8/2018,-31.82790017
14df23d5c670,7/9/2018,-71.09278807
14df23d5c670,7/10/2018,-5.21550601
14df23d5c670,7/11/2018,159.7873315
14df23d5c670,7/12/2018,-116.6310345
14df23d5c670,7/13/2018,-338.1786832
14df23d5c670,7/14/2018,191.4521896
14df23d5c670,7/15/2018,228.169258
14df23d5c670,7/16/2018,164.6726096
14df23d5c670,7/17/2018,81.17281074
14df23d5c670,7/18/2018,-119.654705
14df23d5c670,7/19/2018,32.90615823
14df23d5c670,7/20/2018,303.5379245
14df23d5c670,7/21/2018,-189.529901
14df23d5c670,7/22/2018,-89.78963558
14df23d5c670,7/23/2018,161.4605255
14df23d5c670,7/24/2018,-26.19018854
14df23d5c670,7/25/2018,-105.7007741
14df23d5c670,7/26/2018,36.98874426
14df23d5c670,7/27/2018,219.0810297
14df23d5c670,7/28/2018,180.030289
14df23d5c670,7/29/2018,-273.5477536
14df23d5c670,7/30/2018,-53.7470676
14df23d5c670,7/31/2018,-241.1320921
14df23d5c670,8/1/2018,110.4533785
14df23d5c670,8/2/2018,-84.03972711
14df23d5c670,8/3/2018,-124.5418946
14df23d5c670,8/4/2018,-187.4354839
14df23d5c670,8/5/2018,196.232372
14df23d5c670,8/6/2018,-57.4624119
14df23d5c670,8/7/2018,252.1763812
14df23d5c670,8/8/2018,83.73977475
14df23d5c670,8/9/2018,143.5696999
14df23d5c670,8/10/2018,165.4492354
14df23d5c670,8/11/2018,-104.8684675
14df23d5c670,8/12/2018,317.8974384
14df23d5c670,8/13/2018,-75.71716518
14df23d5c670,8/14/2018,-154.8716971
14df23d5c670,8/15/2018,-133.0646606
14df23d5c670,8/16/2018,-149.3014289
14df23d5c670,8/17/2018,109.5334061
14df23d5c670,8/18/2018,142.415969
14df23d5c670,8/19/2018,-81.07772218
14df23d5c670,8/20/2018,313.0673059
14df23d5c670,8/21/2018,9.194332941
14df23d5c670,8/22/2018,257.5830111
14df23d5c670,8/23/2018,-64.6465535
14df23d5c670,8/24/2018,398.6959744
14df23d5c670,8/25/2018,139.0425687
14df23d5c670,8/26/2018,62.94513821
14df23d5c670,8/27/2018,204.5157665
14df23d5c670,8/28/2018,-12.32840731
14df23d5c670,8/29/2018,-66.84971853
14df23d5c670,8/30/2018,90.53621984
14df23d5c670,8/31/2018,-54.90284562
14df23d5c670,9/1/2018,-138.9495135
14df23d5c670,9/2/2018,-204.9438139
14df23d5c670,9/3/2018,-36.71065512
14df23d5c670,9/4/2018,-61.45808064
14df23d5c670,9/5/2018,-40.37119903
14df23d5c670,9/6/2018,-346.1375019
14df23d5c670,9/7/2018,6.938247844
14df23d5c670,9/8/2018,-162.1395306
14df23d5c670,9/9/2018,80.94570011
14df23d5c670,9/10/2018,-33.73851873
14df23d5c670,9/11/2018,55.21673483
14df23d5c670,9/12/2018,168.3474166
14df23d5c670,9/13/2018,69.54316665
14df23d5c670,9/14/2018,-12.33089864
14df23d5c670,9/15/2018,11.98024366
14df23d5c670,9/16/2018,-167.2380846
14df23d5c670,9/17/2018,-232.75022
14df23d5c670,9/18/2018,196.1089836
14df23d5c670,9/19/2018,5.234438396
14df23d5c670,9/20/2018,13.39169397
14df23d5c670,9/21/2018,108.669831
14df23d5c670,9/22/2018,291.3488192
14df23d5c670,9/23/2018,-23.31712533
14df23d5c670,9/24/2018,243.6357172
14df23d5c670,9/25/2018,17.64718413
14df23d5c670,9/26/2018,229.1232392
14df23d5c670,9/27/2018,182.8227534
14df23d5c670,9/28/2018,164.0657097
14df23d5c670,9/29/2018,-83.76551472
14df23d5c670,9/30/2018,184.6803487
14df23d5c670,10/1/2018,127.0142012
14df23d5c670,10/2/2018,-75.69378023
14df23d5c670,10/3/2018,-101.1580256
14df23d5c670,10/4/2018,57.27324275
14df23d5c670,10/5/2018,92.8753618
14df23d5c670,10/6/2018,-287.1356184
14df23d5c670,10/7/2018,107.5236866
14df23d5c670,10/8/2018,94.85945379
14df23d5c670,10/9/2018,236.6410612
14df23d5c670,10/10/2018,-57.11214451
14df23d5c670,10/11/2018,-205.6951037
14df23d5c670,10/12/2018,-15.38565917
14df23d5c670,10/13/2018,22.56742263
14df23d5c670,10/14/2018,-31.46416196
14df23d5c670,10/15/2018,11.37820412
14df23d5c670,10/16/2018,294.5329928
14df23d5c670,10/17/2018,-85.79246781
14df23d5c670,10/18/2018,144.7569902
14df23d5c670,10/19/2018,28.0586088
14df23d5c670,10/20/2018,236.726958
14df23d5c670,10/21/2018,259.5396157
14df23d5c670,10/22/2018,106.2104722
14df23d5c670,10/23/2018,2.921022794
14df23d5c670,10/24/2018,299.8618658
14df23d5c670,10/25/2018,-32.68400021
14df23d5c670,10/26/2018,33.60275403
14df23d5c670,10/27/2018,-65.73152985
14df23d5c670,10/28/2018,130.1250523
14df23d5c670,10/29/2018,80.41342467
14df23d5c670,10/30/2018,-57.90730272
14df23d5c670,10/31/2018,-9.61423045
14df23d5c670,11/1/2018,274.6641751
14df23d5c670,11/2/2018,164.1282476
14df23d5c670,11/3/2018,23.91330849
